,SpamOrNot,text,spam,ham,prediction,correct
481,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",0.39385964912280697,0.10614035087719298,spam,1
482,ham,Dear reached railway. What happen to you,0.06707317073170732,0.4329268292682927,ham,1
483,ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",0.03125,0.46875,ham,1
484,ham,I think i've fixed it can you send a test message?,0.5,0.5,ham,1
485,ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",0.010869565217391304,0.4891304347826087,ham,1
486,spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",0.2625,0.2375,spam,1
487,ham,"Sorry,in meeting I'll call later",0.010869565217391304,0.4891304347826087,ham,1
488,ham,What class of  &lt;#&gt;  reunion?,0.03006872852233677,0.4699312714776632,ham,1
489,ham,Are you free now?can i call now?,0.08131313131313131,0.41868686868686866,ham,1
490,ham,Got meh... When?,0.015625,0.484375,ham,1
491,ham,Nope... Think i will go for it on monday... Sorry i replied so late,0.015625,0.484375,ham,1
492,ham,Some of them told accenture is not confirm. Is it true.,0.026859504132231406,0.4731404958677686,ham,1
493,ham,"Kate jackson rec center before 7ish, right?",0.020833333333333332,0.4791666666666667,ham,1
494,ham,Dear i have reache room,0.06707317073170732,0.4329268292682927,ham,1
495,ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0.041666666666666664,0.4583333333333333,ham,1
496,ham,When can �_ come out?,0.020833333333333332,0.4791666666666667,ham,1
497,ham,Check with nuerologist.,0.05625,0.44375,ham,1
498,ham,Lolnice. I went from a fish to ..water.?,0.125,0.375,ham,1
499,spam,+123 Congratulations - in this week's competition draw u have won the �1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,0.5,0.5,ham,0
500,ham,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,0.5,0.5,ham,1
501,ham,"Maybe westshore or hyde park village, the place near my house?",0.03787878787878788,0.4621212121212121,ham,1
502,ham,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,0.06634701159678859,0.4336529884032114,ham,1
503,ham,What's the significance?,0.03006872852233677,0.4699312714776632,ham,1
504,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0.1939149560117302,0.3060850439882698,ham,1
505,ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",0.5,0.5,ham,1
506,ham,Prabha..i'm soryda..realy..frm heart i'm sory,0.041666666666666664,0.4583333333333333,ham,1
507,ham,Lol ok your forgiven :),0.0033333333333333335,0.49666666666666665,ham,1
508,ham,No..jst change tat only..,0.5,0.5,ham,1
509,spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a �500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",0.06634701159678859,0.4336529884032114,ham,0
510,ham,S:)no competition for him.,0.5,0.5,ham,1
511,spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,0.375,0.125,spam,1
512,spam,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,0.1939149560117302,0.3060850439882698,ham,0
513,ham,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",0.022688356164383562,0.4773116438356164,ham,1
514,ham,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,0.03571428571428571,0.4642857142857143,ham,1
515,ham,But that's on ebay it might be less elsewhere.,0.008484162895927601,0.4915158371040724,ham,1
516,ham,Shall i come to get pickle,0.007575757575757576,0.49242424242424243,ham,1
517,ham,Were gonna go get some tacos,0.03571428571428571,0.4642857142857143,ham,1
518,ham,"That's very rude, you on campus?",0.022688356164383562,0.4773116438356164,ham,1
519,spam,"URGENT!: Your Mobile No. was awarded a �2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",0.4471830985915493,0.0528169014084507,spam,1
520,ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,0.5,0.5,ham,1
521,spam,"Today's Offer! Claim ur �150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. �3.00 Sub. 16 . Unsub reply X",0.06677018633540373,0.4332298136645963,ham,0
522,ham,Yes! How is a pretty lady like you single?,0.10336538461538461,0.39663461538461536,ham,1
523,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,0.06634701159678859,0.4336529884032114,ham,0
524,ham,Jay says that you're a double-faggot,0.016666666666666666,0.48333333333333334,ham,1
525,spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,0.4625,0.0375,spam,1
526,ham,What Today-sunday..sunday is holiday..so no work..,0.03006872852233677,0.4699312714776632,ham,1
527,ham,Gudnite....tc...practice going on,0.0625,0.4375,ham,1
528,ham,I'll be late...,0.5,0.5,ham,1
529,ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",0.5,0.5,ham,1
530,ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",0.02540650406504065,0.47459349593495936,ham,1
531,ham,"Probably gonna be here for a while, see you later tonight &lt;)",0.007352941176470588,0.49264705882352944,ham,1
532,ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,0.5,0.5,ham,1
533,ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0.0625,0.4375,ham,1
534,ham,"I am in tirupur da, once you started from office call me.",0.5,0.5,ham,1
535,spam,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,0.2307017543859649,0.26929824561403504,ham,0
536,ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",0.5,0.5,ham,1
537,ham,But am going to college pa. What to do. are else ill come there it self. Pa.,0.008484162895927601,0.4915158371040724,ham,1
538,ham,4 oclock at mine. Just to bash out a flat plan.,0.5,0.5,ham,1
539,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,0.13084795321637427,0.36915204678362573,ham,1
540,ham,Then any special there?,0.02151639344262295,0.47848360655737704,ham,1
541,ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,0.5,0.5,ham,1
542,ham,"Sorry that took so long, omw now",0.010869565217391304,0.4891304347826087,ham,1
543,ham,Wait  &lt;#&gt;  min..,0.018656716417910446,0.48134328358208955,ham,1
544,ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,0.5,0.5,ham,1
545,ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",0.03125,0.46875,ham,1
546,ham,"Hurry up, I've been weed-deficient for like three days",0.09375,0.40625,ham,1
547,ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",0.003472222222222222,0.4965277777777778,ham,1
548,ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,0.5,0.5,ham,1
549,ham,I���ll have a look at the frying pan in case it���s cheap or a book perhaps. No that���s silly a frying pan isn���t likely to be a book,0.5,0.5,ham,1
550,ham,O. Well uv causes mutations. Sunscreen is like essential thesedays,0.5,0.5,ham,1
551,ham,Having lunch:)you are not in online?why?,0.005813953488372093,0.4941860465116279,ham,1
552,ham,I know that my friend already told that.,0.5,0.5,ham,1
553,ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?,0.5,0.5,ham,1
554,ham,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",0.03571428571428571,0.4642857142857143,ham,1
555,ham,Hi msg me:)i'm in office..,0.5,0.5,ham,1
556,ham,Thanx 4 e brownie it's v nice...,0.007575757575757576,0.49242424242424243,ham,1
557,ham,Geeeee ... I love you so much I can barely stand it,0.08333333333333333,0.4166666666666667,ham,1
558,spam,GENT! We are trying to contact you. Last weekends draw shows that you won a �1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,0.4166666666666667,0.08333333333333333,spam,1
559,ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",0.008333333333333333,0.49166666666666664,ham,1
560,ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",0.01744186046511628,0.48255813953488375,ham,1
561,ham,Oooh bed ridden ey? What are YOU thinking of?,0.08333333333333333,0.4166666666666667,ham,1
562,ham,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",0.5,0.5,ham,1
563,ham,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,0.025,0.475,ham,1
564,ham,WOT U WANNA DO THEN MISSY?,0.027777777777777776,0.4722222222222222,ham,1
565,ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,0.017857142857142856,0.48214285714285715,ham,1
566,ham,Do you know where my lab goggles went,0.5,0.5,ham,1
567,ham,Can you open the door?,0.03237791932059447,0.4676220806794055,ham,1
568,ham,Waiting for your call.,0.16203703703703703,0.33796296296296297,ham,1
569,ham,Nope i waiting in sch 4 daddy... ,0.015625,0.484375,ham,1
570,spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",0.06634701159678859,0.4336529884032114,ham,0
571,ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",0.5,0.5,ham,1
572,ham,�� wait 4 me in sch i finish ard 5..,0.5,0.5,ham,1
573,spam,"our mobile number has won �5000, to claim calls us back or ring the claims hot line on 09050005321.",0.285,0.215,spam,1
574,ham,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",0.125,0.375,ham,1
575,ham,Huh so early.. Then �_ having dinner outside izzit?,0.011904761904761904,0.4880952380952381,ham,1
576,ham,Ok anyway no need to change with what you said,0.5,0.5,ham,1
577,spam,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,0.5,0.5,ham,0
578,ham,my ex-wife was not able to have kids. Do you want kids one day?,0.5,0.5,ham,1
579,ham,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,0.5,0.5,ham,1
580,ham,Tell them u have a headache and just want to use 1 hour of sick time.,0.05935251798561151,0.44064748201438847,ham,1
581,ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",0.5,0.5,ham,1
582,ham,"\Pete can you please ring meive hardly gotany credit\""""",0.5,0.5,ham,1
583,ham,Ya srsly better than yi tho,0.5,0.5,ham,1
584,ham,"I'm in a meeting, call me later at",0.5,0.5,ham,1
585,spam,"For ur chance to win a �250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",0.1448300283286119,0.3551699716713881,ham,0
586,spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,0.06634701159678859,0.4336529884032114,ham,0
587,spam,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,0.4625,0.0375,spam,1
588,ham,You still at grand prix?,0.06634701159678859,0.4336529884032114,ham,1
589,ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",0.5,0.5,ham,1
590,ham,I am great! How are you?,0.5,0.5,ham,1
591,ham,Gud mrng dear have a nice day,0.004464285714285714,0.4955357142857143,ham,1
592,spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0.06634701159678859,0.4336529884032114,ham,0
593,ham,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,0.05764248704663212,0.4423575129533679,ham,1
594,ham,I'm going out to buy mum's present ar.,0.5,0.5,ham,1
595,ham,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,0.02976190476190476,0.47023809523809523,ham,1
596,ham,If u sending her home first it's ok lor. I'm not ready yet.,0.5,0.5,ham,1
597,ham,Speaking of does he have any cash yet?,0.08333333333333333,0.4166666666666667,ham,1
598,ham,Be happy there. I will come after noon,0.5,0.5,ham,1
599,ham,Meet after lunch la...,0.050595238095238096,0.4494047619047619,ham,1
600,ham,TaKe CaRE n gET WeLL sOOn,0.05178571428571429,0.44821428571428573,ham,1
601,spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,0.375,0.125,spam,1
602,ham,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,0.03006872852233677,0.4699312714776632,ham,1
603,ham,Neva mind it's ok..,0.013157894736842105,0.4868421052631579,ham,1
604,ham,"It's fine, imma get a drink or somethin. Want me to come find you?",0.5,0.5,ham,1
605,spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,0.5,0.5,ham,0
606,ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,0.01425438596491228,0.4857456140350877,ham,1
607,ham,I have many dependents,0.5,0.5,ham,1
608,ham,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0.125,0.375,ham,1
609,ham,I called and said all to him:)then he have to choose this future.,0.5,0.5,ham,1
610,ham,"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...""",0.5,0.5,ham,1
611,ham,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,0.5,0.5,ham,1
612,ham,For my family happiness..,0.1448300283286119,0.3551699716713881,ham,1
613,ham,I come n pick �_ up... Come out immediately aft ur lesson...,0.5,0.5,ham,1
614,ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,0.028125,0.471875,ham,1
615,ham,Dear we got  &lt;#&gt;  dollars hi hi,0.06707317073170732,0.4329268292682927,ham,1
616,ham,Good words.... But words may leave u in dismay many times.,0.02540650406504065,0.47459349593495936,ham,1
617,ham,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,0.06553398058252427,0.4344660194174757,ham,1
618,ham,"sorry, no, have got few things to do. may be in pub later.",0.010869565217391304,0.4891304347826087,ham,1
619,ham,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",0.022727272727272728,0.4772727272727273,ham,1
620,ham,"Haha good to hear, I'm officially paid and on the market for an 8th",0.004807692307692308,0.4951923076923077,ham,1
621,ham,How many licks does it take to get to the center of a tootsie pop?,0.013578274760383386,0.48642172523961663,ham,1
622,ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,0.005681818181818182,0.4943181818181818,ham,1
623,spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,0.25364963503649635,0.24635036496350365,spam,1
624,spam,Todays Vodafone numbers ending with 4882 are selected to a receive a �350 award. If your number matches call 09064019014 to receive your �350 award.,0.3977272727272727,0.10227272727272728,spam,1
625,ham,Please dont say like that. Hi hi hi,0.20708955223880596,0.292910447761194,ham,1
626,ham,Thank u!,0.025,0.475,ham,1
627,ham,Oh that was a forwarded message. I thought you send that to me,0.5,0.5,ham,1
628,ham,Got it. Seventeen pounds for seven hundred ml ��� hope ok.,0.015625,0.484375,ham,1
629,spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",0.06707317073170732,0.4329268292682927,ham,0
630,ham,Me n him so funny...,0.5,0.5,ham,1
631,ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",0.08333333333333333,0.4166666666666667,ham,1
632,ham,When �_ login dat time... Dad fetching �_ home now?,0.020833333333333332,0.4791666666666667,ham,1
633,ham,"What will we do in the shower, baby?",0.03006872852233677,0.4699312714776632,ham,1
634,ham,I had askd u a question some hours before. Its answer,0.5,0.5,ham,1
635,ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",0.022916666666666665,0.47708333333333336,ham,1
636,ham," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",0.5,0.5,ham,1
637,ham,Probably gonna swing by in a wee bit,0.007352941176470588,0.49264705882352944,ham,1
638,ham,Ya very nice. . .be ready on thursday,0.5,0.5,ham,1
639,ham,Allo! We have braved the buses and taken on the trains and triumphed. I mean we���re in b���ham. Have a jolly good rest of week,0.125,0.375,ham,1
640,ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0.007142857142857143,0.4928571428571429,ham,1
641,ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,0.5,0.5,ham,1
642,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,0.4625,0.0375,spam,1
643,ham,No prob. I will send to your email.,0.5,0.5,ham,1
644,spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",0.06634701159678859,0.4336529884032114,ham,0
645,ham,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),0.005681818181818182,0.4943181818181818,ham,1
646,ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,0.5,0.5,ham,1
647,ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!",0.018656716417910446,0.48134328358208955,ham,1
648,ham,Fine i miss you very much.,0.0047169811320754715,0.49528301886792453,ham,1
649,ham,Did u got that persons story,0.00946969696969697,0.49053030303030304,ham,1
650,ham,Tell them the drug dealer's getting impatient,0.05935251798561151,0.44064748201438847,ham,1
651,ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",0.014705882352941176,0.4852941176470588,ham,1
652,ham,You will be in the place of that man,0.06634701159678859,0.4336529884032114,ham,1
653,ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",0.5,0.5,ham,1
654,spam,88800 and 89034 are premium phone services call 08718711108,0.375,0.125,spam,1
655,ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",0.03125,0.46875,ham,1
656,ham,Then mum's repent how?,0.02151639344262295,0.47848360655737704,ham,1
657,ham,Sorry me going home first... Daddy come fetch �_ later...,0.010869565217391304,0.4891304347826087,ham,1
658,ham,Leave it de:-). Start Prepare for next:-)..,0.021551724137931036,0.47844827586206895,ham,1
659,ham,Yes baby! We can study all the positions of the kama sutra ;),0.10336538461538461,0.39663461538461536,ham,1
660,ham,En chikku nange bakra msg kalstiya..then had tea/coffee?,0.5,0.5,ham,1
661,ham,Carlos'll be here in a minute if you still need to buy,0.013888888888888888,0.4861111111111111,ham,1
662,ham,This pay is  &lt;DECIMAL&gt;  lakhs:),0.13084795321637427,0.36915204678362573,ham,1
663,ham,Have a good evening! Ttyl,0.11762152777777778,0.3823784722222222,ham,1
664,ham,Did u receive my msg?,0.00946969696969697,0.49053030303030304,ham,1
665,ham,Ho ho - big belly laugh! See ya tomo,0.5,0.5,ham,1
666,spam,SMS. ac sun0819 posts HELLO:\You seem cool,0.3146551724137931,0.1853448275862069,spam,1
667,spam,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just �1.50 per wk 2 opt out send STOP 08452810071 16,0.11033163265306123,0.38966836734693877,ham,0
668,ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",0.125,0.375,ham,1
669,ham,"I've got  &lt;#&gt; , any way I could pick up?",0.5,0.5,ham,1
670,ham,"I dont knw pa, i just drink milk..",0.5,0.5,ham,1
671,ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,0.03787878787878788,0.4621212121212121,ham,1
672,ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",0.125,0.375,ham,1
673,ham,Cause I'm not freaky lol,0.013157894736842105,0.4868421052631579,ham,1
674,ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0.04807692307692308,0.4519230769230769,ham,1
675,ham,What is this 'hex' place you talk of? Explain!,0.03006872852233677,0.4699312714776632,ham,1
676,ham,�� log off 4 wat. It's sdryb8i,0.5,0.5,ham,1
677,ham,Is xy going 4 e lunch?,0.5,0.5,ham,1
678,spam,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,0.5,0.5,ham,0
679,ham,I wanted to ask �_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,0.5,0.5,ham,1
680,ham,Have you finished work yet? :),0.11762152777777778,0.3823784722222222,ham,1
681,ham,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",0.22945205479452055,0.2705479452054795,ham,1
682,ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",0.06707317073170732,0.4329268292682927,ham,1
683,ham,Thanks love. But am i doing torch or bold.,0.10064935064935066,0.3993506493506494,ham,1
684,spam,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,0.5,0.5,ham,0
685,ham,Was the farm open?,0.020474137931034482,0.4795258620689655,ham,1
686,ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",0.010869565217391304,0.4891304347826087,ham,1
687,ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola",0.5,0.5,ham,1
688,ham,Will purchase d stuff today and mail to you. Do you have a po box number?,0.05764248704663212,0.4423575129533679,ham,1
689,ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0.5,0.5,ham,1
690,ham,Good. Good job. I like entrepreneurs,0.02540650406504065,0.47459349593495936,ham,1
691,ham,"Aight, you close by or still down around alex's place?",0.007352941176470588,0.49264705882352944,ham,1
692,ham,meet you in corporation st outside gap ��_ you can see how my mind is working!,0.050595238095238096,0.4494047619047619,ham,1
693,ham,Mum ask �_ to buy food home...,0.0125,0.4875,ham,1
694,ham,K..u also dont msg or reply to his msg..,0.5,0.5,ham,1
695,ham,How much r �_ willing to pay?,0.013578274760383386,0.48642172523961663,ham,1
696,ham,"Sorry, I'll call later",0.010869565217391304,0.4891304347826087,ham,1
697,ham,What is important is that you prevent dehydration by giving her enough fluids,0.03006872852233677,0.4699312714776632,ham,1
698,ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",0.005681818181818182,0.4943181818181818,ham,1
699,ham,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,0.09482758620689655,0.4051724137931034,ham,1
700,ham,"I don't think I can get away for a trek that long with family in town, sorry",0.5,0.5,ham,1
701,ham,So when do you wanna gym harri,0.5,0.5,ham,1
702,ham,Quite late lar... Ard 12 anyway i wun b drivin...,0.006944444444444444,0.4930555555555556,ham,1
703,spam,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",0.5,0.5,ham,0
704,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,0.4375,0.0625,spam,1
705,ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,0.05,0.45,ham,1
706,ham,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,0.5,0.5,ham,1
707,spam,08714712388 between 10am-7pm Cost 10p,0.375,0.125,spam,1
708,ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",0.1590909090909091,0.3409090909090909,ham,1
709,ham,He also knows about lunch menu only da. . I know,0.5,0.5,ham,1
710,ham,When i have stuff to sell i.ll tell you,0.020833333333333332,0.4791666666666667,ham,1
711,spam,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON �1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max�7. 50,0.5,0.5,ham,0
712,ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,0.13541666666666666,0.3645833333333333,ham,1
713,spam,You have WON a guaranteed �1000 cash or a �2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,0.06634701159678859,0.4336529884032114,ham,0
714,ham,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,0.125,0.375,ham,1
715,ham,Oh is it? Send me the address,0.5,0.5,ham,1
716,ham,S'fine. Anytime. All the best with it.,0.5,0.5,ham,1
717,ham,That is wondar full flim.,0.022688356164383562,0.4773116438356164,ham,1
718,ham,Ya even those cookies have jelly on them,0.5,0.5,ham,1
719,ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",0.07768999247554553,0.42231000752445447,ham,1
720,ham,Got it! It looks scrumptious... daddy wants to eat you all night long!,0.015625,0.484375,ham,1
721,ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,0.5,0.5,ham,1
722,ham,"Alright omw, gotta change my order to a half8th",0.01,0.49,ham,1
723,ham,Exactly. Anyways how far. Is jide her to study or just visiting,0.03571428571428571,0.4642857142857143,ham,1
724,ham,Dunno y u ask me.,0.0078125,0.4921875,ham,1
725,spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,0.0625,0.4375,ham,0
726,ham,No he didn't. Spring is coming early yay!,0.5,0.5,ham,1
